Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Properties/AssemblyInfo.cs(6,12): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ConstData.cs(26,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ConstData.cs(27,4): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(17,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(18,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(115,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(116,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(21,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(22,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ConstData.cs(30,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ConstData.cs(31,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ConstData.cs(32,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(119,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(120,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(8,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(25,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(26,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(123,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(124,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(29,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(30,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(74,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(75,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(127,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(128,5): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(33,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(55,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(56,4): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(78,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(79,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(36,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(37,4): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/TimeInGame.cs(38,4): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(131,5): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(132,5): warning CS0436: The type 'AddressAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs' conflicts with the imported type 'AddressAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/AddressAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/ShopGroupExample.cs(133,5): warning CS0436: The type 'NativeSourceAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs' conflicts with the imported type 'NativeSourceAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/AssetRipperInjected/NativeSourceAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(82,3): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/GamePlayController.cs(83,3): warning CS0436: The type 'FieldOffsetAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs' conflicts with the imported type 'FieldOffsetAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/FieldOffsetAttribute.cs'.
Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Zitga/CsvTools/Tutorials/FirstLevels.cs(59,4): warning CS0436: The type 'TokenAttribute' in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs' conflicts with the imported type 'TokenAttribute' in 'ACTk.Runtime, Version=0.0.0.0, Culture=neutral, PublicKeyToken=null'. Using the type defined in '/home/user/AssetRipper/Test/Output-040b/Impostor/Assets/Scripts/Assembly-CSharp/Cpp2ILInjected/TokenAttribute.cs'.
